timestamp,solexs_flux,hel1os_flux,quality_flag
2026-01-04 14:05:00+00:00,98.541,48.763,1
2026-01-04 14:10:00+00:00,97.031,48.693,1
2026-01-04 14:15:00+00:00,100.163,48.745,1
2026-01-04 14:20:00+00:00,108.171,53.131,1
2026-01-04 14:25:00+00:00,118.63,54.604,1
2026-01-04 14:30:00+00:00,145.204,60.647,1
2026-01-04 14:35:00+00:00,178.474,67.338,1
2026-01-04 14:40:00+00:00,215.667,79.057,1
2026-01-04 14:45:00+00:00,269.54,97.461,1
2026-01-04 14:50:00+00:00,341.897,125.166,1
2026-01-04 14:55:00+00:00,450.193,164.521,1
2026-01-04 15:00:00+00:00,585.042,217.806,1
2026-01-04 15:05:00+00:00,704.316,262.317,1
2026-01-04 15:10:00+00:00,750.153,279.058,1
2026-01-04 15:15:00+00:00,694.706,258.357,1
2026-01-04 15:20:00+00:00,553.913,210.045,1
2026-01-04 15:25:00+00:00,394.63,153.155,1
2026-01-04 15:30:00+00:00,255.638,105.479,1
2026-01-04 15:35:00+00:00,169.766,74.967,1
2026-01-04 15:40:00+00:00,124.683,59.355,1
2026-01-04 15:45:00+00:00,109.973,50.838,1
2026-01-04 15:50:00+00:00,95.541,48.233,1
2026-01-04 15:55:00+00:00,99.244,48.591,1
2026-01-04 16:00:00+00:00,96.08,48.607,1
2026-01-04 16:05:00+00:00,96.457,47.293,1
2026-01-04 16:10:00+00:00,95.804,48.732,1
2026-01-04 16:15:00+00:00,96.405,48.933,1
2026-01-04 16:20:00+00:00,95.161,49.284,1
2026-01-04 16:25:00+00:00,98.332,49.846,1
2026-01-04 16:30:00+00:00,94.468,46.651,1
2026-01-04 16:35:00+00:00,97.604,47.687,1
2026-01-04 16:40:00+00:00,94.013,47.664,1
2026-01-04 16:45:00+00:00,95.145,47.515,1
2026-01-04 16:50:00+00:00,93.087,46.837,1
2026-01-04 16:55:00+00:00,96.11,45.817,1
2026-01-04 17:00:00+00:00,98.061,47.696,1
2026-01-04 17:05:00+00:00,94.989,46.65,1
2026-01-04 17:10:00+00:00,94.725,47.662,1
2026-01-04 17:15:00+00:00,92.867,46.595,1
2026-01-04 17:20:00+00:00,94.617,46.218,1
2026-01-04 17:25:00+00:00,91.873,47.81,1
2026-01-04 17:30:00+00:00,93.217,47.702,1
2026-01-04 17:35:00+00:00,95.483,48.21,1
2026-01-04 17:40:00+00:00,97.657,50.133,1
2026-01-04 17:45:00+00:00,100.629,47.838,1
2026-01-04 17:50:00+00:00,93.832,48.084,1
2026-01-04 17:55:00+00:00,97.872,46.208,1
2026-01-04 18:00:00+00:00,95.488,45.956,1
2026-01-04 18:05:00+00:00,94.699,49.4,1
2026-01-04 18:10:00+00:00,95.87,46.394,1
2026-01-04 18:15:00+00:00,95.135,46.253,1
2026-01-04 18:20:00+00:00,95.24,47.463,1
2026-01-04 18:25:00+00:00,94.213,47.407,1
2026-01-04 18:30:00+00:00,92.247,46.438,1
2026-01-04 18:35:00+00:00,91.971,47.163,1
2026-01-04 18:40:00+00:00,96.382,49.013,1
2026-01-04 18:45:00+00:00,94.543,46.581,1
2026-01-04 18:50:00+00:00,93.926,45.887,1
2026-01-04 18:55:00+00:00,95.16,48.703,1
2026-01-04 19:00:00+00:00,96.76,48.176,1
2026-01-04 19:05:00+00:00,95.56,46.855,1
2026-01-04 19:10:00+00:00,93.919,45.717,1
2026-01-04 19:15:00+00:00,97.718,46.739,1
2026-01-04 19:20:00+00:00,98.46,47.585,1
2026-01-04 19:25:00+00:00,96.329,49.069,1
2026-01-04 19:30:00+00:00,97.328,46.446,1
2026-01-04 19:35:00+00:00,97.907,47.61,1
2026-01-04 19:40:00+00:00,97.729,48.544,1
2026-01-04 19:45:00+00:00,96.744,44.9,1
2026-01-04 19:50:00+00:00,96.762,49.023,1
2026-01-04 19:55:00+00:00,96.656,46.389,1
2026-01-04 20:00:00+00:00,93.475,48.233,1
2026-01-04 20:05:00+00:00,97.127,48.159,1
2026-01-04 20:10:00+00:00,93.071,49.193,1
2026-01-04 20:15:00+00:00,94.253,48.582,1
2026-01-04 20:20:00+00:00,98.511,45.099,1
2026-01-04 20:25:00+00:00,97.648,47.042,1
2026-01-04 20:30:00+00:00,99.008,48.182,1
2026-01-04 20:35:00+00:00,95.557,47.816,1
2026-01-04 20:40:00+00:00,93.865,48.658,1
2026-01-04 20:45:00+00:00,95.76,49.068,1
2026-01-04 20:50:00+00:00,96.518,48.887,1
2026-01-04 20:55:00+00:00,96.546,47.937,1
2026-01-04 21:00:00+00:00,98.732,46.017,1
2026-01-04 21:05:00+00:00,95.82,47.725,1
2026-01-04 21:10:00+00:00,97.326,48.811,1
2026-01-04 21:15:00+00:00,94.726,47.043,1
2026-01-04 21:20:00+00:00,97.687,49.151,1
2026-01-04 21:25:00+00:00,96.877,49.525,1
2026-01-04 21:30:00+00:00,95.457,48.63,1
2026-01-04 21:35:00+00:00,96.572,44.845,1
2026-01-04 21:40:00+00:00,96.764,47.032,1
2026-01-04 21:45:00+00:00,96.682,50.875,1
2026-01-04 21:50:00+00:00,100.856,48.001,1
2026-01-04 21:55:00+00:00,97.209,46.322,1
2026-01-04 22:00:00+00:00,97.012,50.232,1
2026-01-04 22:05:00+00:00,93.4,48.814,1
2026-01-04 22:10:00+00:00,95.903,50.172,1
2026-01-04 22:15:00+00:00,97.262,49.227,1
2026-01-04 22:20:00+00:00,96.515,49.494,1
2026-01-04 22:25:00+00:00,100.75,49.429,1
2026-01-04 22:30:00+00:00,97.757,49.88,1
2026-01-04 22:35:00+00:00,100.765,51.827,1
2026-01-04 22:40:00+00:00,98.413,50.31,1
2026-01-04 22:45:00+00:00,98.467,47.3,1
2026-01-04 22:50:00+00:00,98.319,49.784,1
2026-01-04 22:55:00+00:00,98.608,50.67,1
2026-01-04 23:00:00+00:00,102.143,50.796,1
2026-01-04 23:05:00+00:00,94.172,48.894,1
2026-01-04 23:10:00+00:00,94.915,50.857,1
2026-01-04 23:15:00+00:00,97.938,50.626,1
2026-01-04 23:20:00+00:00,99.161,52.653,1
2026-01-04 23:25:00+00:00,100.62,48.72,1
2026-01-04 23:30:00+00:00,100.294,49.065,1
2026-01-04 23:35:00+00:00,98.687,49.36,1
2026-01-04 23:40:00+00:00,101.602,49.194,1
2026-01-04 23:45:00+00:00,101.733,48.768,1
2026-01-04 23:50:00+00:00,100.15,46.576,1
2026-01-04 23:55:00+00:00,101.816,49.424,1
